"Index","DMM-1 Time (s)","DMM-1 Voltage (V)"
"97","2.2406661","0.0990104824"
"98","2.2608153","0.0992065891"
"99","2.281884","0.0994517728"
"100","2.3030599","0.0994772464"
"101","2.3240063","0.0994618535"
"102","2.3448376","0.0994554236"
"103","2.365088","0.0994747206"
"104","2.3864317","0.0997088029"
"105","2.4075383","0.0998502373"
"106","2.4274181","0.0999792292"
"107","2.4483387","0.100179933"
"108","2.4694846","0.100292026"
"109","2.4905588","0.100303836"
"110","2.5113603","0.100382745"
"111","2.5324247","0.100735835"
"112","2.5524771","0.100780062"
"113","2.5733466","0.100814476"
"114","2.5942014","0.100811198"
"115","2.6395099","0.100741215"
"116","2.6822036","0.100755713"
"117","2.703377","0.100746504"
"118","2.7244952","0.100909143"
"119","2.7454318","0.101077578"
"120","2.7663211","0.101229727"
"121","2.7871487","0.101186797"
"122","2.8076095","0.101183712"
"123","2.8276598","0.101196087"
"124","2.8482606","0.101197436"
"125","2.8694074","0.101191177"
"126","2.8907694","0.101202592"
"127","2.9107633","0.101305998"
"128","2.9312494","0.101425498"
"129","2.9528274","0.101415365"
"130","2.9738642","0.101403392"
"131","2.9939784","0.101574808"
"132","3.0152641","0.101619318"
"133","3.03645","0.101617313"
"134","3.0571799","0.101734749"
"135","3.0772538","0.101961567"
"136","3.0984483","0.102089047"
"137","3.1190468","0.102073259"
"138","3.1393083","0.10210409"
"139","3.1599925","0.102080166"
"140","3.1806486","0.102090597"
"141","3.2012341","0.102085456"
"142","3.2225126","0.102083198"
"143","3.2428649","0.102081939"
"144","3.2627302","0.102071873"
"145","3.2839374","0.102095827"
"146","3.3044428","0.102074012"
"147","3.3257518","0.102069318"
"148","3.3460602","0.102043643"
"149","3.3664653","0.102033428"
"150","3.3872593","0.101848624"
"151","3.408519","0.101660527"
"152","3.4288504","0.101682074"
"153","3.4503385","0.101391442"
"154","3.471185","0.101246833"
"155","3.4915299","0.101244539"
"156","3.5127463","0.100967429"
"157","3.5338265","0.100830115"
"158","3.5546887","0.100815206"
"159","3.5765971","0.100794494"
"160","3.5974589","0.100512579"
"161","3.6229296","0.100263088"
"162","3.6438796","0.0998280346"
"163","3.6646629","0.0995027646"
"164","3.685228","0.0994982793"
"165","3.7059178","0.0994032248"
"166","3.7266074","0.0990526899"
"167","3.7463308","0.0989745035"
"168","3.7682343","0.0986933186"
"169","3.7898396","0.0985492765"
"170","3.8105439","0.0986466407"
"171","3.831652","0.0984920039"
"172","3.8527869","0.0983527824"
"173","3.874043","0.0982360616"
"174","3.8956006","0.0982384607"
"175","3.9160948","0.0982185155"
"176","3.9376451","0.098249644"
"177","3.9578776","0.0981245636"
"178","3.9776411","0.0979668647"
"179","3.9988389","0.0979429483"
"180","4.0192857","0.0978850796"
"181","4.0403883","0.0977715402"
"182","4.0610878","0.0977780222"
"183","4.0818654","0.0977550148"
"184","4.1019171","0.0977320075"
"185","4.1231129","0.0977068319"
"186","4.1436644","0.0977400392"
"187","4.1648566","0.0977520644"
"188","4.1857231","0.0977642387"
"189","4.2063879","0.0977541729"
"190","4.2278902","0.0977763161"
"191","4.2490424","0.0977758392"
"192","4.2698156","0.0977560132"
"193","4.2907959","0.0976843908"
"194","4.3114625","0.0977304503"
"195","4.3327991","0.0977712571"
"196","4.3542556","0.0977850928"
"197","4.375418","0.0977647006"
"198","4.3960595","0.097722575"
"199","4.4167164","0.0977557227"
"200","4.437674","0.0977458357"
"201","4.4583","0.0977532491"
"202","4.4793568","0.0977517664"
"203","4.4994697","0.0977209359"
"204","4.5201159","0.0977402999"
"205","4.5408684","0.0977234914"
"206","4.5616211","0.0977373868"
"207","4.5823839","0.0977324247"
"208","4.6029642","0.097744055"
"209","4.6235945","0.0977280735"
"210","4.6452063","0.0977410748"
"211","4.6661147","0.0977489948"
"212","4.6867288","0.0977759063"
"213","4.7297848","0.0977992638"
"214","4.7711521","0.0978066101"
"215","4.7917833","0.0977485254"
"216","4.812116","0.0977383926"
"217","4.8332562","0.0977669581"
"218","4.8543808","0.0977889373"
"219","4.87563","0.0977946519"
"220","4.8975188","0.0978192165"
"221","4.9183136","0.097813934"
"222","4.9395554","0.0977994948"
"223","4.960295","0.0977994427"
"224","4.9801834","0.097743079"
"225","5.0012311","0.0977301821"
"226","5.0223249","0.0977580398"
"227","5.0439515","0.0981776937"
"228","5.0645384","0.0985157638"
"229","5.0856288","0.0985443666"
"230","5.1060327","0.0985353663"
"231","5.1263225","0.098612979"
"232","5.1472742","0.098611392"
"233","5.1685616","0.0985231474"
"234","5.1891426","0.0985295102"
"235","5.2103729","0.0986555069"
"236","5.2304378","0.098651193"
"237","5.2520675","0.098562248"
"238","5.2722284","0.098633185"
"239","5.2937161","0.0989194363"
"240","5.3141169","0.0990979224"
"241","5.3349203","0.0991029441"
"242","5.3556058","0.0991779789"
"243","5.3767544","0.099431388"
"244","5.3972602","0.0995050221"
"245","5.4184589","0.099498108"
"246","5.4396121","0.0994886308"
"247","5.460832","0.0994886308"
"248","5.4815128","0.099469684"
"249","5.5028628","0.0996622219"
"250","5.5234109","0.0998921319"
"251","5.5438666","0.100012861"
"252","5.5648185","0.100362338"
"253","5.5859292","0.100539177"
"254","5.6074368","0.100744575"
"255","5.6279631","0.100751377"
"256","5.6490414","0.100774884"
"257","5.6702015","0.101026348"
"258","5.6912214","0.101214259"
"259","5.7119949","0.10125643"
"260","5.7326403","0.101540617"
"261","5.7531688","0.101588316"
"262","5.7742789","0.101332962"
"263","5.7942513","0.10126581"
"264","5.815005","0.101484388"
"265","5.8360199","0.101612113"
"266","5.8557954","0.101740673"
"267","5.8756955","0.102071516"
"268","5.896212","0.102047726"
"269","5.9168927","0.102028407"
"270","5.9379049","0.102002732"
"271","5.9588285","0.102127097"
"272","5.9791557","0.10246706"
"273","6.0003099","0.102535247"
"274","6.0208205","0.102679178"
"275","6.0418206","0.102871246"
"276","6.0622118","0.102994531"
"277","6.0835232","0.103334717"
"278","6.1043059","0.103342816"
"279","6.1252067","0.103728771"
"280","6.1466274","0.10377527"
"281","6.1675433","0.103789232"
"282","6.1882061","0.103768989"
"283","6.2093091","0.104104354"
"284","6.2298893","0.104184925"
"285","6.2503024","0.10429567"
"286","6.2709557","0.104675672"
"287","6.291715","0.104733288"
"288","6.3123177","0.105050921"
"289","6.3342756","0.1051118"
"290","6.3547805","0.1051279"
"291","6.3755736","0.105110988"
"292","6.3970247","0.105176798"
"293","6.4181577","0.105360701"
"294","6.4379535","0.105526693"
"295","6.4589215","0.105509489"
"296","6.4796609","0.105520099"
"297","6.5007598","0.105535611"
"298","6.5217205","0.105647049"
"299","6.5422639","0.105719968"
"300","6.5628788","0.105819024"
"301","6.5835641","0.10576526"
"302","6.6045543","0.105746336"
"303","6.6258303","0.105756647"
"304","6.6464603","0.105677917"
"305","6.66757","0.105594553"
"306","6.688484","0.105584248"
"307","6.7099295","0.105356402"
"308","6.7304513","0.105151072"
"309","6.7514853","0.105125911"
"310","6.7722168","0.105081148"
"311","6.8144005","0.104919001"
"312","6.8345651","0.104645915"
"313","6.8552958","0.104685045"
"314","6.8764162","0.104318566"
"315","6.8967021","0.104209661"
"316","6.9172065","0.103951245"
"317","6.9379145","0.103764422"
"318","6.9589816","0.103750027"
"319","6.9790178","0.10376244"
"320","7.0000534","0.103657625"
"321","7.0209146","0.103360854"
"322","7.0421679","0.103314884"
"323","7.0632102","0.103277347"
"324","7.0829982","0.103154279"
"325","7.1043231","0.103049688"
"326","7.1254922","0.102985322"
"327","7.1472371","0.102873787"
"328","7.1681252","0.102872177"
"329","7.1882796","0.102898843"
"330","7.2089286","0.1029042"
"331","7.2338754","0.102875374"
"332","7.2545037","0.10289023"
"333","7.2752554","0.102884635"
"334","7.295546","0.102886982"
"335","7.3167954","0.102883949"
"336","7.3379278","0.102895677"
"337","7.358885","0.102812714"
"338","7.3794149","0.102769874"
"339","7.3999458","0.102727442"
"340","7.420698","0.102650567"
"341","7.4413233","0.102459579"
"342","7.4620046","0.102560251"
"343","7.4830846","0.102793402"
"344","7.5041193","0.10289032"
"345","7.5253456","0.103185251"
"346","7.5466571","0.103353448"
"347","7.5665324","0.103604912"
"348","7.5872367","0.103755667"
"349","7.6084801","0.103740066"
"350","7.6289959","0.10369648"
"351","7.6502256","0.103884086"
"352","7.671056","0.104203082"
"353","7.6906923","0.104528211"
"354","7.7112481","0.104609809"
"355","7.7320329","0.104881413"
"356","7.7528662","0.105057418"
"357","7.7732807","0.105161614"
"358","7.7939241","0.105179011"
"359","7.8145691","0.105523876"
"360","7.8356859","0.105905391"
"361","7.85587","0.10605055"
"362","7.877117","0.106366537"
"363","7.8976074","0.10637585"
"364","7.9191007","0.106427706"
"365","7.938704","0.106723152"
"366","7.9598321","0.106883183"
"367","7.9806702","0.107222281"
"368","8.0025567","0.107568353"
"369","8.0236888","0.107759267"
"370","8.0433839","0.108081713"
"371","8.0642952","0.108113355"
"372","8.0852881","0.108108177"
"373","8.1070401","0.108415476"
"374","8.1279854","0.10861992"
"375","8.1488113","0.108936749"
"376","8.1696081","0.109010845"
"377","8.1892782","0.109259642"
"378","8.2101634","0.109347604"
"379","8.2309272","0.109331376"
"380","8.2510864","0.109349124"
"381","8.2722862","0.10942059"
"382","8.2922877","0.109761595"
"383","8.3129335","0.109813943"
"384","8.3338939","0.110115699"
"385","8.3548138","0.110272035"
"386","8.3760482","0.110675737"
"387","8.396656","0.110891386"
"388","8.417225","0.111105658"
"389","8.4371534","0.111095145"
"390","8.4583473","0.111168265"
"391","8.4800808","0.111416354"
"392","8.5011179","0.111405268"
"393","8.5219703","0.111642025"
"394","8.5423237","0.111815422"
"395","8.5630186","0.111894801"
"396","8.5839174","0.112231701"
"397","8.6047891","0.112227894"
"398","8.6254058","0.112277433"
"399","8.6463838","0.112305939"
"400","8.6668783","0.112261608"
"401","8.6871095","0.11235135"
"402","8.7083297","0.112671896"
"403","8.7298885","0.112751089"
"404","8.7514451","0.113051369"
"405","8.7724408","0.113081604"
"406","8.7936685","0.113135494"
"407","8.8143795","0.113469727"
"408","8.8568138","0.113465696"
"409","8.8782162","0.113475255"
"410","8.899397","0.113546833"
"411","8.9206961","0.113566614"
"412","8.9418724","0.113573916"
"413","8.9630917","0.113620065"
"414","8.9843031","0.113756112"
"415","9.0058147","0.113810397"
"416","9.0274585","0.113832436"
"417","9.0488157","0.11387445"
"418","9.0692166","0.113928534"
"419","9.0903581","0.113946974"
"420","9.1108123","0.113957591"
"421","9.1313923","0.11394865"
"422","9.15258","0.113960973"
"423","9.1734011","0.114189632"
"424","9.1949419","0.114383235"
"425","9.2156215","0.114392019"
"426","9.2365681","0.114386625"
"427","9.2569759","0.114393748"
"428","9.2779687","0.11430744"
"429","9.2986716","0.114291183"
"430","9.3197746","0.114208072"
"431","9.3407832","0.114142991"
"432","9.3613749","0.11421293"
"433","9.3820365","0.114151217"
"434","9.4033108","0.114094354"
"435","9.4240076","0.1141228"
"436","9.4446464","0.114202834"
"437","9.4653497","0.114190965"
"438","9.4866355","0.114200629"
"439","9.5074455","0.114181295"
"440","9.5279031","0.114173531"
"441","9.5481234","0.114098489"
"442","9.569153","0.114143908"
"443","9.5898382","0.114122197"
"444","9.6110679","0.114132687"
"445","9.6316689","0.11418581"
"446","9.6520696","0.114354096"
"447","9.6733254","0.114410854"
"448","9.6932526","0.114445462"
"449","9.7134392","0.114447981"
"450","9.7341011","0.114471659"
"451","9.7548349","0.114561088"
"452","9.7760258","0.11464218"
"453","9.7964653","0.114657282"
"454","9.8176464","0.114753261"
"455","9.8380682","0.114844813"
"456","9.8593474","0.114848025"
"457","9.8799778","0.114815816"
"458","9.9004548","0.114848382"
"459","9.9212683","0.114901654"
"460","9.9418065","0.115140609"
"461","9.9621693","0.115217335"
"462","9.9827743","0.115218035"
"463","10.0038686","0.115221738"
"464","10.0246876","0.115249015"
"465","10.0443625","0.115249842"
"466","10.0649646","0.115254275"
"467","10.0856297","0.115298844"
"468","10.1064063","0.115286752"
"469","10.1274775","0.115263253"
"470","10.1476628","0.115282118"
"471","10.1690231","0.115263752"
"472","10.1902471","0.1152535"
"473","10.211098","0.115230478"
"474","10.2316795","0.115232512"
"475","10.2523157","0.115212924"
"476","10.273761","0.115208186"
"477","10.2946973","0.115244165"
"478","10.3156709","0.115242451"
"479","10.3370724","0.115290641"
"480","10.3580688","0.115309424"
"481","10.3781179","0.11528138"
"482","10.3987712","0.11527884"
"483","10.4199398","0.115238144"
"484","10.4410256","0.115235775"
"485","10.4624456","0.115231133"
"486","10.4822654","0.115207083"
"487","10.5034451","0.115221887"
"488","10.5241783","0.115233533"
"489","10.5439178","0.115308947"
"490","10.5644933","0.115599878"
"491","10.5857112","0.115732282"
"492","10.6053732","0.115705244"
"493","10.6266439","0.115939997"
"494","10.6478306","0.116113997"
"495","10.6692505","0.116145431"
"496","10.6901442","0.116421945"
"497","10.7113189","0.116474702"
"498","10.7316557","0.116555407"
"499","10.7519926","0.116542257"
"500","10.7729372","0.116547361"
"501","10.7940613","0.116732336"
"502","10.8138122","0.116950608"
"503","10.8348132","0.11694803"
"504","10.8551363","0.11748784"
"505","10.9284329","0.117868401"
"506","10.971246","0.117832168"
"507","11.0125689","0.117828115"
"508","11.0335998","0.117830701"
"509","11.0543189","0.117811515"
"510","11.0754952","0.117834441"
"511","11.0969533","0.118105381"
"512","11.1175956","0.118331074"
"513","11.138293","0.118315286"
"514","11.1581762","0.118363529"
"515","11.1782862","0.118681021"
"516","11.1991254","0.118734598"
"517","11.2204484","0.11876326"
"518","11.2415755","0.118758603"
"519","11.2618747","0.11892423"
"520","11.2824932","0.118965603"
"521","11.3031006","0.119018077"
"522","11.3236345","0.119191236"
"523","11.3442804","0.119166679"
"524","11.3650277","0.119154073"
"525","11.3856793","0.119495794"
"526","11.40613","0.119615226"
"527","11.4274368","0.119605019"
"528","11.4471461","0.119647473"
"529","11.468041","0.119639776"
"530","11.4888836","0.119691774"
"531","11.5096619","0.120014704"
"532","11.625492","0.119975723"
"533","11.6470208","0.120039209"
"534","11.6676055","0.120220482"
"535","11.6884323","0.120464004"
"536","11.7093877","0.120519928"
"537","11.7305911","0.12063612"
"538","11.7518235","0.120763637"
"539","11.7727471","0.120868474"
"540","11.7937465","0.120960243"
"541","11.8135506","0.120958648"
"542","11.8875135","0.120979495"
"543","11.9303503","0.120902873"
"544","11.9715492","0.120899073"
"545","11.9924435","0.120925895"
"546","12.0136977","0.120902694"
"547","12.0349237","0.12095528"
"548","12.055874","0.120945788"
"549","12.0772016","0.120961904"
"550","12.0980521","0.120973818"
"551","12.1192199","0.120950698"
"552","12.1405638","0.120902597"
"553","12.1611867","0.120901465"
"554","12.1813443","0.120893605"
"555","12.2018523","0.12092325"
"556","12.2227215","0.120917052"
"557","12.2436178","0.120912782"
"558","12.2635943","0.120919041"
"559","12.2845303","0.120897822"
"560","12.3054055","0.120905183"
"561","12.326236","0.120896235"
"562","12.3463577","0.120890744"
"563","12.3672738","0.120913341"
"564","12.388216","0.120913498"
"565","12.4091553","0.120967894"
"566","12.4300831","0.120941236"
"567","12.450907","0.120922483"
"568","12.4709401","0.120908156"
"569","12.4917843","0.120911024"
"570","12.5127892","0.12095607"
"571","12.5337153","0.120990484"
"572","12.5545721","0.120983406"
"573","12.5755981","0.120964094"
"574","12.5964672","0.120908468"
"575","12.617523","0.120937615"
"576","12.6383187","0.120925985"
"577","12.6582714","0.120949693"
"578","12.6791703","0.120910383"
"579","12.6990943","0.120949342"
"580","12.7200858","0.12099079"
"581","12.7409902","0.120974496"
"582","12.7619028","0.120969414"
"583","12.7826338","0.120950236"
"584","12.8033069","0.120775699"
"585","12.8239942","0.120714649"
"586","12.8445472","0.120722495"
"587","12.8651862","0.120664"
"588","12.8857352","0.120735257"
"589","12.9064949","0.120721757"
"590","12.9277636","0.120705574"
"591","12.9488482","0.120808288"
"592","12.9697621","0.120813429"
"593","12.990507","0.120774343"
"594","13.0118366","0.120603077"
"595","13.0328496","0.120538473"
"596","13.0535354","0.120185859"
"597","13.0743242","0.120003022"
"598","13.0951296","0.120011419"
"599","13.115801","0.120003581"
"600","13.1366687","0.119998134"
"601","13.1580081","0.120055109"
"602","13.1791924","0.12004435"
"603","13.1997009","0.120061658"
"604","13.2202091","0.120047211"
"605","13.2412821","0.120003893"
"606","13.2626412","0.119958803"
"607","13.2838579","0.1199724"
"608","13.3045835","0.120074927"
"609","13.3252634","0.120271295"
"610","13.3452007","0.120557561"
"611","13.3650225","0.120545007"
"612","13.3859019","0.12061619"
"613","13.4065542","0.120914287"
"614","13.4282646","0.120953038"
"615","13.4489039","0.120933793"
"616","13.4701343","0.120959602"
"617","13.4911551","0.12098971"
"618","13.5118536","0.120943345"
"619","13.5326034","0.120987184"
"620","13.5538746","0.12100213"
"621","13.5747424","0.120935238"
"622","13.5953012","0.120934948"
"623","13.6160712","0.120942421"
"624","13.6367786","0.120981812"
"625","13.6586504","0.120993606"
"626","13.678872","0.120953708"
"627","13.6996712","0.120947591"
"628","13.7202999","0.12096475"
"629","13.7410812","0.121009245"
"630","13.7620734","0.120994582"
"631","13.7829887","0.120899029"
"632","13.8041002","0.12054897"
"633","13.8248181","0.120419278"
"634","13.8456102","0.120471864"
"635","13.8662884","0.120487131"
"636","13.8874683","0.120440751"
"637","13.9082451","0.120493441"
"638","13.9287609","0.120492644"
"639","13.949583","0.120455019"
"640","13.9708471","0.12043529"
"641","14.0135418","0.120879024"
"642","14.0561535","0.120983488"
"643","14.0770384","0.121002562"
"644","14.0976872","0.121023476"
"645","14.1185396","0.120985016"
"646","14.1397124","0.121379107"
"647","14.1603453","0.121620886"
"648","14.1805882","0.121807806"
"649","14.2033335","0.122246481"
"650","14.2248437","0.12226507"
"651","14.2447357","0.122304759"
"652","14.2652704","0.122633561"
"653","14.2858129","0.123050436"
"654","14.3060256","0.123233646"
"655","14.3265809","0.123571924"
"656","14.3464089","0.12399891"
"657","14.3670343","0.123995304"
"658","14.3884821","0.124197222"
"659","14.4096576","0.12446098"
"660","14.4300358","0.124872237"
"661","14.4512488","0.125173032"
"662","14.472074","0.125365599"
"663","14.4929221","0.125346615"
"664","14.5144806","0.125341206"
"665","14.5355163","0.125653043"
"666","14.5568711","0.12579663"
"667","14.5780557","0.126010283"
"668","14.5986093","0.126173838"
"669","14.6198926","0.126576527"
"670","14.6410552","0.126619532"
"671","14.6621676","0.126623198"
"672","14.6833324","0.126661434"
"673","14.7047458","0.126963123"
"674","14.7260352","0.127282053"
"675","14.7467028","0.127458125"
"676","14.7674423","0.127825021"
"677","14.7876883","0.128146722"
"678","14.8095296","0.128339082"
"679","14.8295786","0.128354415"
"680","14.8509329","0.128729403"
"681","14.8714984","0.128987595"
"682","14.8926662","0.129137784"
"683","14.9135056","0.129330292"
"684","14.9345833","0.12955296"
"685","14.9560679","0.129558816"
"686","14.9773494","0.129569664"
"687","14.9977009","0.129821255"
"688","15.0183125","0.130019381"
"689","15.03846","0.13041602"
"690","15.059131","0.13045597"
"691","15.0807358","0.130845218"
"692","15.1019459","0.130981132"
"693","15.1225841","0.131271541"
"694","15.1439682","0.131249159"
"695","15.1644158","0.131302222"
"696","15.1850359","0.131346195"
"697","15.2047584","0.131578028"
"698","15.2246426","0.131813332"
"699","15.2456966","0.131799548"
"700","15.2667153","0.131798252"
"701","15.2875754","0.132195487"
"702","15.3079096","0.132278919"
"703","15.3291425","0.132337197"
"704","15.3506438","0.132656201"
"705","15.3717445","0.132710486"
"706","15.3925606","0.132705345"
"707","15.4129137","0.132709294"
"708","15.4337241","0.132796376"
"709","15.453873","0.133101195"
"710","15.4746041","0.133230328"
"711","15.4954709","0.133579611"
"712","15.5160665","0.133728399"
"713","15.5368617","0.13396047"
"714","15.5575886","0.133959457"
"715","15.5774522","0.13397628"
"716","15.5975322","0.133977994"
"717","15.6187879","0.134064584"
"718","15.6389866","0.134276196"
"719","15.6596781","0.134396255"
"720","15.679551","0.134617015"
"721","15.699924","0.134757444"
"722","15.7208461","0.13488011"
"723","15.7419804","0.135206937"
"724","15.7620132","0.135302692"
"725","15.7832361","0.135625511"
"726","15.804138","0.135644152"
"727","15.8247429","0.135631084"
"728","15.8456954","0.135750144"
"729","15.8674511","0.13604401"
"730","15.8888916","0.136315003"
"731","15.9098903","0.136585906"
"732","15.9302087","0.136918514"
"733","15.9514293","0.136973813"
"734","15.9722227","0.136970892"
"735","15.993613","0.136947855"
"736","16.015045","0.136950075"
"737","16.0358383","0.136961027"
"738","16.056824","0.136949092"
"739","16.0979306","0.137023657"
"740","16.1416309","0.137165889"
"741","16.1625726","0.137374341"
"742","16.1829805","0.137364938"
"743","16.2033609","0.137328192"
"744","16.2245358","0.137376025"
"745","16.2448244","0.137506857"
"746","16.2660229","0.137733802"
"747","16.2871057","0.137728676"
"748","16.3077219","0.137712791"
"749","16.3287251","0.137771531"
"750","16.3493958","0.138130858"
"751","16.3706549","0.13823916"
"752","16.3913415","0.138209313"
"753","16.4121582","0.138204574"
"754","16.4323307","0.138200476"
"755","16.4529025","0.13824816"
"756","16.47387","0.138244956"
"757","16.4941387","0.138262465"
"758","16.515323","0.138218328"
"759","16.5366468","0.138138905"
"760","16.5578486","0.138259604"
"761","16.5789218","0.138506621"
"762","16.5995717","0.13863103"
"763","16.6202387","0.138604998"
"764","16.6411503","0.138601899"
"765","16.6621494","0.138750299"
"766","16.6833058","0.138896539"
"767","16.704754","0.138994768"
"768","16.7263348","0.139219596"
"769","16.7477318","0.1392425"
"770","16.768521","0.139305949"
"771","16.7885303","0.139499768"
"772","16.8092567","0.139701232"
"773","16.8299333","0.139709547"
"774","16.8511499","0.139712959"
"775","16.8717242","0.139662176"
"776","16.8920739","0.139640927"
"777","16.9118278","0.139666184"
"778","16.9331053","0.139844834"
"779","16.9541341","0.140055999"
"780","16.9747852","0.140093311"
"781","16.9955009","0.140087559"
"782","17.0163815","0.140086352"
"783","17.0374339","0.140079706"
"784","17.0581739","0.140126794"
"785","17.0786698","0.140135198"
"786","17.0991877","0.14021711"
"787","17.1202491","0.140422105"
"788","17.1410148","0.14060384"
"789","17.1620743","0.140552252"
"790","17.1830635","0.140709757"
"791","17.2032516","0.140902727"
"792","17.2243116","0.140916198"
"793","17.2444764","0.141054242"
"794","17.2650112","0.141306325"
"795","17.2861032","0.14136286"
"796","17.3078306","0.141376197"
"797","17.3282385","0.141360521"
"798","17.3492683","0.141401886"
"799","17.3699548","0.141419842"
"800","17.3905394","0.141380518"
"801","17.4123965","0.141375392"
"802","17.4330606","0.141447842"
"803","17.4542257","0.141431897"
"804","17.4747523","0.141449734"
"805","17.4954409","0.141445383"
"806","17.516239","0.141457512"
"807","17.5380546","0.141356676"
"808","17.5591008","0.14138028"
"809","17.5793741","0.14139302"
"810","17.5997766","0.141399383"
"811","17.6210481","0.141404956"
"812","17.6417708","0.141403645"
"813","17.6616669","0.141482084"
"814","17.6822774","0.141722068"
"815","17.7035391","0.141812264"
"816","17.7247558","0.141792744"
"817","17.7463354","0.141939207"
"818","17.7666502","0.142229884"
"819","17.7876225","0.142323374"
"820","17.8084206","0.142643824"
"821","17.8292285","0.14271295"
"822","17.8500124","0.142727047"
"823","17.8706894","0.142727807"
"824","17.8913086","0.143013343"
"825","17.912141","0.143343672"
"826","17.9328084","0.143602356"
"827","17.9541183","0.143993541"
"828","17.9760982","0.144277587"
"829","17.9967784","0.144375398"
"830","18.0175395","0.144455164"
"831","18.0391071","0.144799858"
"832","18.0609245","0.144904866"
"833","18.0811568","0.145232304"
"834","18.1015131","0.145621553"
"835","18.1224452","0.145653501"
"836","18.1436977","0.146381616"
"837","18.1855773","0.146773174"
"838","18.2066544","0.147071078"
"839","18.227733","0.147480443"
"840","18.2508453","0.147499099"
"841","18.271764","0.147709965"
"842","18.2928906","0.148031502"
"843","18.3127544","0.148326069"
"844","18.3334958","0.148720622"
"845","18.3554908","0.148800477"
"846","18.3762454","0.149279281"
"847","18.3977501","0.149585038"
"848","18.4197879","0.149920091"
"849","18.4413279","0.150004014"
"850","18.4621055","0.150066122"
"851","18.4829668","0.150487914"
"852","18.5037532","0.150923535"
"853","18.5244112","0.151274546"
"854","18.5458995","0.151540964"
"855","18.5666921","0.151731252"
"856","18.587471","0.15171796"
"857","18.608408","0.151907563"
"858","18.6297188","0.152155622"
"859","18.6504234","0.152543067"
"860","18.671659","0.152655795"
"861","18.692995","0.153049305"
"862","18.7132258","0.153049334"
"863","18.7347944","0.15312837"
"864","18.7555721","0.153241425"
"865","18.7768369","0.153572216"
