"Index","DMM-1 Time (s)","DMM-1 Voltage (V)"
"391","8.4757076","0.0187057107"
"392","8.4965429","0.018668862"
"393","8.516742","0.0186808146"
"394","8.5380651","0.0186581443"
"395","8.5586971","0.0186662338"
"396","8.5799059","0.0186826698"
"397","8.601032","0.0186743047"
"398","8.6215791","0.0186747573"
"399","8.6432726","0.0187029615"
"400","8.6643743","0.0188391003"
"401","8.6856405","0.0189379919"
"402","8.7069052","0.0191007088"
"403","8.728123","0.019089261"
"404","8.7494229","0.0190939083"
"405","8.7691916","0.0190903209"
"406","8.7903456","0.0192249584"
"407","8.8111173","0.0194359142"
"408","8.8311298","0.0195659063"
"409","8.8524114","0.0195514578"
"410","8.894788","0.0195696894"
"411","8.9142765","0.0195690244"
"412","8.9354692","0.0195380337"
"413","8.956549","0.0195239819"
"414","8.9777586","0.0195496976"
"415","8.9979016","0.019530341"
"416","9.0187918","0.0196104031"
"417","9.0400538","0.0195807479"
"418","9.0608762","0.01961275"
"419","9.0813137","0.0196022503"
"420","9.1026834","0.0196231435"
"421","9.1224987","0.0196047015"
"422","9.143435","0.0196817517"
"423","9.1642446","0.0198961384"
"424","9.1850369","0.019894801"
"425","9.2058137","0.0199139025"
"426","9.2265202","0.0198504682"
"427","9.2473837","0.0198017396"
"428","9.2678294","0.0197883192"
"429","9.2890715","0.019704815"
"430","9.310317","0.019666098"
"431","9.3309829","0.0196530781"
"432","9.3513717","0.0196501836"
"433","9.372569","0.0196775048"
"434","9.393469","0.0195998139"
"435","9.414605","0.0195842832"
"436","9.4352986","0.0196239706"
"437","9.4555906","0.0195853225"
"438","9.4766006","0.0195993874"
"439","9.4978125","0.0196137353"
"440","9.5191917","0.0195762626"
"441","9.5405449","0.0195790007"
"442","9.562035","0.0196062102"
"443","9.5825478","0.0195866934"
"444","9.6030399","0.0195924118"
"445","9.6242834","0.0195971317"
"446","9.645587","0.0195769779"
"447","9.6660758","0.0195816271"
"448","9.6875411","0.0195898804"
"449","9.7090359","0.0195419378"
"450","9.7302211","0.0196054931"
"451","9.7501065","0.0196326803"
"452","9.7707165","0.0196228791"
"453","9.7905675","0.0197428781"
"454","9.8124334","0.0198058988"
"455","9.8327744","0.0196963306"
"456","9.8534885","0.0195467062"
"457","9.8739119","0.0195656549"
"458","9.8950782","0.0195762943"
"459","9.9163637","0.019573763"
"460","9.9376506","0.0195927377"
"461","9.9584555","0.0195700023"
"462","9.9799676","0.0194988679"
"463","10.0000891","0.019157391"
"464","10.0207323","0.0190985612"
"465","10.0425572","0.018995339"
"466","10.0633238","0.0187188517"
"467","10.0831219","0.0186959579"
"468","10.1038848","0.0184708572"
"469","10.1251811","0.0182475894"
"470","10.1465448","0.0182010009"
"471","10.1668232","0.0178844984"
"472","10.1866211","0.0178334936"
"473","10.2078133","0.0178438052"
"474","10.2291558","0.0178298503"
"475","10.2509011","0.0178637914"
"476","10.2717035","0.0176801756"
"477","10.2933419","0.0175168383"
"478","10.3150528","0.0170986354"
"479","10.3357613","0.0170614756"
"480","10.357286","0.0169622004"
"481","10.3780491","0.0166844278"
"482","10.3991925","0.0168037544"
"483","10.4204363","0.0166249088"
"484","10.4416935","0.0165539178"
"485","10.4626162","0.0165176745"
"486","10.4830985","0.0165165737"
"487","10.5043783","0.0165303628"
"488","10.5254875","0.0164079256"
"489","10.5466374","0.0162011422"
"490","10.5673006","0.0159696787"
"491","10.5890342","0.0158547386"
"492","10.6100391","0.0158201083"
"493","10.6312163","0.0157852992"
"494","10.6520328","0.0157848969"
"495","10.6734258","0.0157817006"
"496","10.693557","0.0156717579"
"497","10.7152568","0.0155471013"
"498","10.7360143","0.0154262268"
"499","10.7566038","0.0153476726"
"500","10.7772042","0.015400039"
"501","10.798463","0.0154971871"
"502","10.820006","0.0157098118"
"503","10.840772","0.0157122593"
"504","10.8615538","0.0157084167"
"505","10.8821171","0.0158986486"
"506","10.9032881","0.0161879044"
"507","10.9759823","0.0161668583"
"508","11.0184377","0.016107751"
"509","11.0608341","0.0160879325"
"510","11.08156","0.0160484295"
"511","11.102039","0.0159514769"
"512","11.1237867","0.0157990418"
"513","11.1450805","0.0157898459"
"514","11.1651291","0.0157786961"
"515","11.1864285","0.0158181786"
"516","11.2077624","0.0157731845"
"517","11.2286954","0.0155858965"
"518","11.2498976","0.0155756585"
"519","11.2706474","0.0155752105"
"520","11.2919981","0.015604278"
"521","11.3132923","0.0154865402"
"522","11.3335337","0.0154674341"
"523","11.3543512","0.0154740614"
"524","11.375537","0.0154609559"
"525","11.3968923","0.0153832454"
"526","11.4162508","0.015375371"
"527","11.4375075","0.0153712099"
"528","11.4591549","0.0153499888"
"529","11.4802897","0.015357675"
"530","11.5000631","0.0153549062"
"531","11.5207275","0.0153833283"
"532","11.5415093","0.0153725929"
"533","11.5627716","0.0153778716"
"534","11.5832306","0.0152465058"
"535","11.6049757","0.0152462199"
"536","11.6258445","0.015369337"
"537","11.6456461","0.0153729794"
"538","11.6660454","0.0153839932"
"539","11.6866945","0.0153843984"
"540","11.7080298","0.0153516782"
"541","11.728902","0.0153576061"
"542","11.7495878","0.0153477257"
"543","11.7707978","0.0153032913"
"544","11.7915204","0.0152617041"
"545","11.8123764","0.0152806947"
"546","11.8329843","0.015273733"
"547","11.8540691","0.0153144998"
"548","11.8747859","0.0153578054"
"549","11.8951778","0.015328071"
"550","11.9155514","0.0153385838"
"551","11.9367183","0.0153074022"
"552","11.956698","0.0152901615"
"553","11.9784644","0.0152706904"
"554","11.9989937","0.0152909578"
"555","12.0200958","0.0152893215"
"556","12.0411301","0.0152819119"
"557","12.0624726","0.0152789605"
"558","12.0834054","0.0152717009"
"559","12.1046891","0.0152931232"
"560","12.1259634","0.0153384301"
"561","12.1466321","0.0153396483"
"562","12.1680686","0.0153267085"
"563","12.1894223","0.0152726182"
"564","12.2110902","0.0152552248"
"565","12.231512","0.0152659825"
"566","12.2523491","0.0152716543"
"567","12.2740254","0.0152877839"
"568","12.2955768","0.0152545552"
"569","12.3167204","0.0152864735"
"570","12.3382975","0.0152639308"
"571","12.359717","0.0152612617"
"572","12.3807963","0.0152382114"
"573","12.4013721","0.0152492858"
"574","12.4226629","0.0153072755"
"575","12.443603","0.0153241623"
"576","12.4651904","0.0153389144"
"577","12.4855511","0.0153540298"
"578","12.506847","0.0153398197"
"579","12.5275866","0.0153432106"
"580","12.5484259","0.0153103219"
"581","12.5689069","0.0152808809"
"582","12.589777","0.0152603741"
"583","12.6109069","0.015294671"
"584","12.6318106","0.0152698839"
"585","12.6524126","0.0152564765"
"586","12.6733921","0.0152597445"
"587","12.6941617","0.0152844926"
"588","12.7149076","0.0152569217"
"589","12.7348966","0.0152727924"
"590","12.7562178","0.0153957316"
"591","12.7771017","0.0154785411"
"592","12.7969661","0.0155993355"
"593","12.8171522","0.0157049503"
"594","12.8383964","0.0155869172"
"595","12.8599871","0.0155736254"
"596","12.8798666","0.0155243603"
"597","12.9004674","0.0154875414"
"598","12.9214392","0.0154067203"
"599","12.9425056","0.0153857916"
"600","12.9635982","0.0152895087"
"601","12.98528","0.0152980126"
"602","13.0065335","0.0152859007"
"603","13.0276296","0.0152658494"
"604","13.0494774","0.0152886835"
"605","13.0700507","0.0152901168"
"606","13.1137687","0.0153119834"
"607","13.1339963","0.0153022129"
"608","13.1548965","0.0155132096"
"609","13.1760394","0.0157281421"
"610","13.1975194","0.0157277993"
"611","13.2183239","0.0157369524"
"612","13.2395727","0.0157835856"
"613","13.2603055","0.0159643813"
"614","13.2811774","0.0160656962"
"615","13.3020028","0.0161671284"
"616","13.3225919","0.0161564406"
"617","13.343813","0.0161204934"
"618","13.3647278","0.016159363"
"619","13.3852685","0.0161644238"
"620","13.4064431","0.0161474943"
"621","13.4298812","0.0161657426"
"622","13.4498828","0.0162542983"
"623","13.4707253","0.0164121668"
"624","13.4917534","0.0165911912"
"625","13.5119479","0.0166166592"
"626","13.533421","0.0166162773"
"627","13.5542863","0.0166023634"
"628","13.5749395","0.0167106091"
"629","13.5950321","0.0169558599"
"630","13.6149019","0.0169501006"
"631","13.6356476","0.0171338785"
"632","13.6569104","0.01743358"
"633","13.6781448","0.0175175499"
"634","13.6984898","0.0178423598"
"635","13.7200365","0.0178715642"
"636","13.7413168","0.0179111175"
"637","13.7625834","0.0179031342"
"638","13.7836727","0.01787588"
"639","13.8048282","0.0179208647"
"640","13.8257075","0.0180821176"
"641","13.8466813","0.0182082131"
"642","13.867788","0.0182906836"
"643","13.8886093","0.0182909369"
"644","13.9094762","0.0183102712"
"645","13.9304995","0.0183102693"
"646","13.9502804","0.0182917006"
"647","13.9710892","0.0182873364"
"648","13.9918575","0.0183840375"
"649","14.0130357","0.0185748375"
"650","14.0336098","0.0187398511"
"651","14.0538167","0.0187819432"
"652","14.0756279","0.0187526084"
"653","14.0971474","0.0187658239"
"654","14.117437","0.0187520459"
"655","14.1381273","0.0187761597"
"656","14.1593031","0.0184073448"
"657","14.1805561","0.0182397216"
"658","14.2004277","0.0181421637"
"659","14.2214328","0.0179698653"
"660","14.2426465","0.0178904756"
"661","14.2638203","0.0178796555"
"662","14.284751","0.0178827978"
"663","14.3051868","0.0179003253"
"664","14.3258894","0.0179346334"
"665","14.3467265","0.0179346259"
"666","14.3679587","0.0179115869"
"667","14.3891896","0.0179411377"
"668","14.4106602","0.0179460011"
"669","14.4309688","0.0179456863"
"670","14.4516512","0.0179378241"
"671","14.4732337","0.0179130174"
"672","14.4940986","0.0179358888"
"673","14.5154711","0.0179384164"
"674","14.537042","0.0179102495"
"675","14.5586059","0.0179549772"
"676","14.5793348","0.0179320368"
"677","14.6002098","0.0179232247"
"678","14.6211103","0.0178959127"
"679","14.642768","0.017849449"
"680","14.6639158","0.0178546328"
"681","14.6838657","0.017869696"
"682","14.7045701","0.017901428"
"683","14.7256245","0.0178885199"
"684","14.746958","0.0176567807"
"685","14.7673428","0.0174979269"
"686","14.7882374","0.0174218975"
"687","14.8082026","0.0173943024"
"688","14.8293189","0.0169867537"
"689","14.8496937","0.0169644448"
"690","14.870211","0.0169113092"
"691","14.8915305","0.0165895968"
"692","14.9120567","0.0165407732"
"693","14.9324317","0.0165435764"
"694","14.9535628","0.0165383443"
"695","14.9748084","0.0164923276"
"696","14.9961332","0.0162961389"
"697","15.0170687","0.0161361172"
"698","15.0381508","0.0159262418"
"699","15.0589685","0.0157223809"
"700","15.079597","0.0155540611"
"701","15.1012565","0.0153568927"
"702","15.1220778","0.0153057826"
"703","15.1651203","0.014909246"
"704","15.1861552","0.0148513978"
"705","15.2074167","0.0145550351"
"706","15.2288635","0.0143911335"
"707","15.2503978","0.0141866346"
"708","15.2711627","0.013927102"
"709","15.2926674","0.0139229018"
"710","15.3133411","0.0136261405"
"711","15.3337899","0.0134988268"
"712","15.3544512","0.013501197"
"713","15.3761422","0.0135019915"
"714","15.3973205","0.0135159017"
"715","15.4182614","0.0134956529"
"716","15.4398939","0.0133441304"
"717","15.4608652","0.0131909102"
"718","15.4815917","0.0130814695"
"719","15.5022707","0.0130988685"
"720","15.5235642","0.0131002906"
"721","15.5440678","0.0130609152"
"722","15.565214","0.013043384"
"723","15.585855","0.0130044091"
"724","15.6065246","0.0130178947"
"725","15.6276636","0.0130415614"
"726","15.6485787","0.0130270281"
"727","15.6692184","0.0130676738"
"728","15.6907189","0.0131156221"
"729","15.7127246","0.0129962544"
"730","15.733824","0.0129670295"
"731","15.755188","0.012879502"
"732","15.7759716","0.0127423908"
"733","15.7962877","0.0127474712"
"734","15.8181392","0.0125848008"
"735","15.8394508","0.0123367244"
"736","15.8603426","0.0122729772"
"737","15.8811523","0.0122647713"
"738","15.902341","0.0122563671"
"739","15.9230277","0.0122641809"
"740","15.9442428","0.0122456056"
"741","15.9651388","0.0122403269"
"742","15.9860386","0.0122393378"
"743","16.0069415","0.0122524732"
"744","16.0277519","0.0123376483"
"745","16.0487077","0.0124867931"
"746","16.0694191","0.0126494662"
"747","16.0902565","0.0126442862"
"748","16.1107391","0.0126868179"
"749","16.132021","0.0128134014"
"750","16.1527787","0.0128895621"
"751","16.1734865","0.0129188764"
"752","16.1934401","0.0130019178"
"753","16.2141094","0.0130559233"
"754","16.2340722","0.0130739724"
"755","16.2549354","0.0130762578"
"756","16.275726","0.0130817629"
"757","16.2965413","0.0132659822"
"758","16.3172248","0.013482782"
"759","16.3380268","0.0134835438"
"760","16.3587139","0.0134878344"
"761","16.3795877","0.0135179171"
"762","16.3999667","0.0135135781"
"763","16.4204798","0.0135123152"
"764","16.4416678","0.0134306447"
"765","16.4629647","0.0133095029"
"766","16.4848043","0.0133038433"
"767","16.5059882","0.0131951412"
"768","16.5272818","0.0131883919"
"769","16.547872","0.0132490079"
"770","16.5681948","0.013324853"
"771","16.5890799","0.0133636118"
"772","16.6099283","0.0134406778"
"773","16.6306812","0.0135531639"
"774","16.6514116","0.0135809304"
"775","16.6726277","0.0135860126"
"776","16.6935956","0.0135582322"
"777","16.7145141","0.0135652069"
"778","16.7351492","0.0135653074"
"779","16.756146","0.0135742826"
"780","16.7771629","0.0135425208"
"781","16.7978541","0.0135172531"
"782","16.8184248","0.0134979402"
"783","16.8392392","0.0134810023"
"784","16.8605019","0.0135942185"
"785","16.8818229","0.0137836765"
"786","16.9031994","0.013903466"
"787","16.9238574","0.0139543786"
"788","16.9447878","0.0139578934"
"789","16.9646891","0.0140910884"
"790","16.9854737","0.0143771991"
"791","17.0064601","0.0144327264"
"792","17.0276697","0.0146456705"
"793","17.0487833","0.0148883135"
"794","17.0695169","0.0148856509"
"795","17.0893993","0.0151791023"
"796","17.1106977","0.0153467794"
"797","17.133949","0.015303825"
"798","17.155157","0.0152932098"
"799","17.1761118","0.0157794356"
"800","17.2190494","0.0161181874"
"801","17.2402583","0.0161723643"
"802","17.2609983","0.0164485815"
"803","17.2819161","0.016575478"
"804","17.3031401","0.0165747106"
"805","17.323501","0.0165705662"
"806","17.3441379","0.0165528636"
"807","17.3647318","0.0165095552"
"808","17.3853415","0.0166396684"
"809","17.4061144","0.0169686172"
"810","17.4277614","0.0170501098"
"811","17.4478096","0.017035216"
"812","17.4684706","0.0170149393"
"813","17.490131","0.0172976963"
"814","17.511615","0.0174681767"
"815","17.5321731","0.01747494"
"816","17.5530301","0.0175002478"
"817","17.5734303","0.0177209638"
"818","17.5936943","0.0179325509"
"819","17.6137868","0.0179483331"
"820","17.6358206","0.017921349"
"821","17.656638","0.0179044473"
"822","17.67784","0.0178988464"
"823","17.6987884","0.0178897194"
"824","17.7200834","0.0178866926"
"825","17.7406828","0.0179020408"
"826","17.7615669","0.0179008133"
"827","17.7826725","0.0178882256"
"828","17.8038945","0.0178931243"
"829","17.8250878","0.017906947"
"830","17.8456865","0.0179350115"
